213343323785923650512702503122789296982,36649219458864018471550512358696353431,67,61,69,64,61,56,53,63,66,64,65,
91031797916875789063671069438684441156,311343616307853434321029189155033363045,67,60,62,59,63,59,77,60,71,62,72,
72845223521978312683223916604934029528,60812952258486949765993685000122382260,68,63,64,63,60,66,64,58,59,60,62,
95225600651819315788813139429255349167,229973206874347977127230204092200006636,68,57,73,68,67,67,59,63,63,63,54,
28418250596001434173715579672857919345,257672542070559690063074408890634754702,68,63,67,67,57,61,54,58,65,68,66,
44209554494122990688173281736970272659,179980273331169235178738651802066183172,52,66,66,68,52,59,64,60,72,59,61,
336457733289289852534903922948259612233,68387086644035408990027282788767587648,67,65,68,66,61,62,67,66,67,66,64,
118981146046765630097223162230765927015,30578395327739602596143522171482770649,61,65,77,66,66,74,59,61,59,66,61,
202310578176985071385852393112590548695,319837416586606069164679662032667623270,60,63,70,71,56,62,76,66,66,68,73,
180206310011128263199716772627511581947,57761885423639002302196502126904931743,63,57,64,69,65,61,69,65,68,54,71,
334996952962532841427648176193719149373,235393275121555178331547687867343960101,58,63,66,54,66,62,75,67,63,67,64,
291289610425630336321354961864433905976,61342689962539348540827523750173084270,72,61,59,67,64,60,63,58,67,66,68,
64475949984742707826506044901090911854,1478030011013559198005167106002501640,66,58,66,68,64,65,64,70,52,64,54,
275047342725994822725276702026165976995,43624879080311061820991697168673548380,70,57,60,66,56,62,64,69,68,68,64,
27601843447697016045939083217842571488,283044263053877613840847312540073248822,57,69,60,75,58,66,74,67,68,62,65,
265425878995642837736657966638200285752,28001602720524523815585223041536880526,66,61,59,68,68,65,62,75,68,66,64,
232100259614536789455999708028833259181,188087746981669413102914265196164494580,65,62,51,59,63,62,64,59,64,64,64,
97316576617027418121162687260611809010,54005901634960732001940170528264261712,62,69,72,66,70,71,70,55,64,69,51,
139408514279159103784163768886089074671,298963207415253190644538356839337592168,66,69,68,62,69,66,56,67,62,65,69,
50971442990268993887676608555385975600,268836279902690891962787682224559334438,53,65,60,62,75,58,62,60,62,59,64,
126999054984295286442307103002542950873,304799248180786937945991783939453464651,62,66,60,72,63,67,67,70,63,58,66,
292800710182100307922564423315945437315,201895264451976467694616402091085488922,65,69,60,59,62,61,70,64,72,71,67,
132846379240001742124467089541920757184,162035340398393257894800885663505349522,62,63,69,68,64,55,56,67,51,74,70,
71596191645669409986602179952531062310,159687194595702832615671536855070611376,70,70,65,66,60,61,54,63,74,60,64,
219065163640700707515914335021209457788,17157501735650299521344082161320156638,74,55,69,62,69,62,67,66,67,67,70,
280671644115976806152605127821267705049,4777540656682106139902191115399234275,61,53,63,58,62,70,65,67,76,59,58,
285574369423671327556418627239134544816,49910671498280850727430260340571837558,65,56,66,61,74,63,70,61,52,67,63,
283514744224201900974608255647187935037,167426032482880418264032801005575368258,61,66,58,69,68,61,67,60,63,60,61,
198861571848900378735590971560121524920,188598333448037765256876373136392036975,62,69,62,71,72,62,55,60,69,60,69,
305633527414828202400581067862196322291,75932497877504603886676125562011019089,51,64,70,66,73,65,60,61,65,62,59,
146770564303978958735926389200635311529,63860483334948704961177740137389643649,54,66,55,65,53,65,66,58,65,61,54,
294654634133379673287207215711492925257,306612774732085053145254085315644058294,72,66,68,61,60,60,66,65,72,67,69,
295844913643127884323233449380938714679,181946739787666302496845452422156555487,62,73,61,65,60,61,66,73,72,58,64,
54130320434124063887456998388673384848,102346682956860842346503511875480887404,70,64,67,70,57,69,57,61,50,62,59,
61857469323923488466405951128563175852,31341122456063125074315362330719446839,67,65,65,72,68,58,63,71,72,49,65,
330266212854981843333875551799019983517,82603647937372179262943749769182682667,64,61,73,68,65,62,57,64,65,67,64,
72351994902082925194656973501742309056,123988914367454248720414832735510806277,51,70,64,64,67,74,63,69,59,53,73,
83035548932927763860556480276496741663,15205605160264825231384450252016983248,60,65,69,73,71,66,64,59,68,67,62,
79968277853468394593840987568556907545,337395770219761886518030979472742767789,69,68,60,67,48,67,62,69,69,68,66,
297369269368265095337286742495654352045,237499990996652197200955299210049341928,69,62,63,58,54,54,69,67,63,65,76,
236992003153893635745186784879408271581,76009100440305442150462890615722684749,58,65,59,65,67,55,57,63,57,69,62,
151030937760290557702282710398756783474,245092487596062382203181433194650917594,49,56,68,72,61,70,72,60,62,67,63,
264889672150227622708213461545316255655,86096146450859797960476230648377550341,58,59,79,67,71,66,59,58,61,70,62,
218458047750987896627488313451409941769,51110975635281882014463575291993084896,71,69,60,52,65,70,58,62,58,72,62,
142767739472814393013809149712716781017,338769196311419241286366270009381337690,58,65,67,64,56,66,64,64,64,63,76,
81205278586055543989493796325827473525,34694334586963291535052854823529855501,56,65,62,62,71,61,64,61,73,60,59,
139590823197280865731198512820536556339,104559868537668507964458068383591654239,66,61,58,71,77,68,60,63,58,66,66,
19401139135372587704742897061410406933,261580478151431587341105075885840469409,58,59,62,59,71,65,76,67,62,72,63,
270882817401863127964166375946544854499,172618504224368737575056035168483916806,56,63,60,56,66,65,56,70,64,67,59,
214041264726314250806516864837460704196,32243492548384755481380576238188547227,64,65,67,69,52,58,69,60,69,65,68,
130394991705268655813335985802910509834,31974866144774967767745595513916528110,66,55,62,75,72,52,77,69,64,67,59,
294745382737549810791496596016882428231,247442229567871822646057089824701041990,76,64,73,70,67,68,66,79,61,68,65,
195794025599575609250296390131531370887,215767640342085213812463367628881166932,60,72,54,63,65,60,70,65,67,69,56,
151857594102368338317637126136088860123,260088627805702735683916414514382892613,54,60,58,68,63,55,57,68,68,64,77,
233438346118210220679851302152110548230,73246685163749135623682706419570490881,64,58,68,59,66,56,68,62,67,69,65,
102889072889128095496323445472831139640,64165303991516549772224434464643870381,56,62,61,78,67,68,69,62,71,72,63,
209949553748561050418348736799891881095,192874449487405042176921457128018892483,69,57,68,68,59,70,65,63,66,66,57,
33945186550103903567828369134633265188,53733385707463598996374582880181282601,66,61,67,65,61,65,69,72,66,58,70,
83104881667590722045232536745921308150,140821768969447350213570800758785155053,64,67,61,58,69,62,66,55,72,65,64,
289658376334173643137217871944402916562,26715648154315347340698336491956269372,62,67,66,66,69,63,71,55,68,65,70,
238119166223592287209628131224593301609,95918632679217553511542533332027437306,62,63,67,66,63,62,68,72,68,65,60,
212256956117160989199228416296073567613,133675975625415486297113595737735903186,68,66,57,62,64,67,74,66,59,68,63,
275507025057450284667719737660840445980,186986674991874239318296091718601572973,62,63,65,62,69,62,68,65,70,68,64,
185542832732218486521909037455877451612,314898712416938556537014740607997505987,65,66,71,70,53,60,67,54,64,79,75,
190529778061298824932101482637496561042,148012173277002284335640514533040111339,57,66,65,63,63,63,62,72,66,63,79,
133879631542084436300874125600040953300,178784940444154254597353831699259682527,71,67,62,68,59,54,67,70,58,62,63,
11012161294595540384815857545121316067,336088789129562417396327640720857059246,62,52,69,73,63,61,75,72,61,61,65,
