48510452078893043830075369104471623064,253885977510989562380487206315429244069,63,67,65,59,68,50,58,58,67,63,54,
83644019335091162029040560644036406233,54942771563467314112754646069438102023,71,65,59,67,62,70,63,63,70,62,53,
271363212156951903706441813608893970135,150767170503825495126253109666847647614,59,66,72,54,57,72,60,46,62,76,71,
127152041650874211666194102517210622438,83366310499424993992790152579686704908,72,67,74,72,68,65,76,69,66,71,63,
318091876437717928756639901003065409790,147574530058326314935044635436260786071,76,77,57,74,65,67,67,60,57,71,71,
322631260368319613698163367820731124724,293849772201326547101697362091717638783,68,63,67,72,61,64,66,59,66,61,69,
102012970885639536339837538740939372261,87865780573015473446346298905643883656,69,69,67,63,57,66,71,61,62,64,62,
101495109278770177515671727574014729316,292149416340529203565639912392061549176,64,68,72,63,68,60,77,72,57,63,66,
85709016805276556667421889575173826614,294440273591733179043929952133337496523,63,56,76,63,57,64,64,67,62,76,61,
79279331440926960406587701867997460553,20700518608221211515769093773467417746,62,79,64,60,77,58,66,67,66,71,60,
32672174354432329846162697430863310449,46483492311315600827212335479422962912,74,53,60,61,60,66,61,64,61,60,65,
134252557341995813672923614965670584902,166175670947963557554426489900644471953,59,71,69,59,57,65,63,62,71,62,59,
151629162580306432650160944881387197929,337304014374099532904773037148261942891,61,64,71,68,63,57,72,62,58,58,69,
309889397981842696285402128412450901007,235600345832714759905015851258712803143,59,63,63,64,63,73,65,73,64,52,78,
261722609957352941171889284878764930407,15535627383021117377635868038785523363,73,60,60,68,69,73,57,70,62,68,66,
163375098484594548198803437984478705372,19491724135769211728775303250607819957,64,64,62,61,60,64,58,69,67,60,64,
287684674151016741963927180384078803023,310884800130955624303974324296248333146,59,66,74,61,62,65,57,58,69,68,59,
158069191764628334774389204314374016237,48687798672564640417788120350973298778,67,65,69,56,65,70,68,68,55,67,59,
258755377458796541458592470436076517263,294687112756438306720485015832296945206,69,77,65,59,74,51,60,61,73,74,68,
155269613020950737718852288161625551359,239426927513442474508579406836990665627,63,63,51,60,57,64,75,63,59,73,66,
214373054574039321696924056511377541236,254889037270225835636731842201968570555,66,60,68,57,56,61,69,66,60,60,62,
239823946577777614209026956247328381420,228120033336852665053443369286953996086,65,66,65,64,62,71,70,64,76,62,72,
169710773448321358722184421692151215184,121745155008931930434786257777509830651,69,61,60,57,62,59,69,64,57,67,69,
258781053971946639177551251640881151112,292730878470778640812251273012573262329,69,64,66,69,58,59,61,58,63,63,68,
282886855480225130176247034649260486094,142889323016328444815971623670358318099,66,69,61,69,73,66,68,61,57,65,72,
267464531383574454604303576173791419965,231765045905402805246166060850855263818,57,61,63,66,63,61,59,67,66,61,71,
281193923895243336044876580926359936234,75634873898825829299435297843761329750,77,56,60,69,60,55,67,69,59,74,69,
156880209384423581033014103305078835287,88242624342413834630541502012812742623,57,61,56,66,63,67,63,58,70,72,58,
69345140463509639724957839176673081192,307889618622491469662607813856122827130,61,68,58,66,66,62,60,70,60,53,59,
185011574473738853979152560047114653410,149140653799883358618505507572852685873,69,63,63,71,63,55,72,73,68,73,65,
147320428454911463534294886602077798928,317375284186248140788036446319869842466,63,57,64,78,52,70,69,75,63,70,64,
230738415667081558404359524217363033951,267597406570355826185907727613436862955,57,66,51,67,69,64,54,65,71,72,62,
339890469944661229676452632422214674126,294303901274996504739799090428093903401,72,67,55,67,61,68,53,62,56,58,67,
130314854105600014113942495950605047279,91973778058666098807902850846595738752,68,59,69,64,56,68,62,64,70,58,62,
109097792396527859301882367281740322794,49416301362092798640353013452537570963,65,58,63,67,66,64,72,79,68,67,69,
279935948341782216631006867547386157363,181500469366639706644646463672309370790,64,60,73,53,65,67,63,63,74,65,49,
131806882263381164147707931529004297978,165988399107944097433652849978020563878,67,53,68,79,70,77,58,66,65,64,59,
45453791439268177681685295924328909022,93032125149464545826126986603346218122,65,59,75,59,72,58,65,69,65,63,68,
26504240278890545627415586869746724534,173519684211552898556560166036556938512,68,64,70,60,73,57,69,66,68,71,54,
171021462510188358638115116028118850551,100995945647666124085132688312570432462,61,57,69,63,75,62,71,63,58,68,65,
202422328282390365695150355501628035745,224408247128149086048577670014525118006,58,59,67,59,70,56,59,59,57,71,68,
65838147159176880203501077678712892751,331266776379399021314846701903684851169,63,69,71,57,51,62,66,62,71,59,58,
3144974880049408961276147489422506460,89659773992267956022386110028097536291,60,69,62,72,64,65,61,70,60,61,54,
11770782446277211657117830779295665064,166199360759234365527759024833526634668,57,70,65,68,50,63,61,50,62,62,58,
229355034391275422096183218338369798519,35115416334867413994152271307130951695,61,60,57,58,53,63,60,61,61,60,67,
289114128958011100164006080710332621583,122210060122289135986420402925931129907,58,65,61,66,66,68,68,64,65,63,66,
26402982257018861030649644133179446778,160034430013187031993326035835937304349,66,68,59,59,73,63,67,61,69,65,68,
157852134891827010225293702073352289583,277711476837250282163128879194862080246,59,61,60,69,70,59,60,68,57,72,63,
102285233789490759338676258329441486128,30424485018410705132380065603885934696,58,74,66,65,70,55,55,59,69,63,62,
101601382865882927520143029865599363490,277527602058521592631134947597699978826,79,64,73,59,60,69,61,61,57,58,65,
93518442910707890418847115178025830333,50636533536186967952708244489832622073,66,64,68,71,65,66,69,58,61,55,73,
216457171741159938659031481845396225743,247781665953305174335626154154561263780,58,58,68,74,63,76,51,65,61,55,66,
245347870579511763827218066085656972330,277119859391672048965737723391476146819,64,60,70,64,64,67,64,64,68,67,66,
143672918508772403809752781175539289877,192861157319334974439350924833192576571,62,71,65,64,63,68,60,61,70,65,57,
278458892085778020392669782270491367757,250047421812820161938706009116476407027,53,67,68,65,60,69,64,67,65,59,62,
